# stan_version_major = 2
# stan_version_minor = 8
# stan_version_patch = 0
# model = ukeu_3_model
# method = sample (Default)
#   sample
#     num_samples = 2000
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 0 (Default)
# data
#   file = stan/data.R
# init = 2 (Default)
# random
#   seed = 2252998156
# output
#   file = stan/ukeu_3.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,n_divergent__,grand_mu,grand_sigma,kappa_pollster.1,kappa_pollster.2,kappa_pollster.3,kappa_pollster.4,kappa_pollster.5,kappa_pollster.6,kappa_pollster.7,kappa_pollster.8,kappa_pollster.9,kappa_pollster.10,kappa_pollster.11,kappa_pollster.12,kappa_pollster.13,kappa_pollster.14,kappa_pollster.15,kappa_teleph
# Adaptation terminated
# Step size = 0.0395551
# Diagonal elements of inverse mass matrix:
# 0.156827, 4.09737e-05, 0.170366, 0.163559, 0.157127, 0.161299, 0.202636, 0.16611, 0.156285, 0.208777, 0.185146, 0.167696, 0.169172, 0.159134, 0.168103, 0.160686, 0.167572, 0.00661041
-182396,0.98054,0.0395551,4,15,0,0.503336,5.5226,-1.13389,-0.585426,-0.528242,-0.620918,-0.558381,-0.345115,-0.577456,-0.655905,-0.780188,-0.418664,-0.347714,-0.498308,-0.200188,-0.44863,-0.369649,0.321169
-182399,0.977748,0.0395551,5,31,0,0.625165,5.5485,-1.25067,-0.745785,-0.598675,-0.696275,-0.289194,-0.106986,-0.667868,-0.692063,-0.814823,-0.546182,0.0018536,-0.552838,-0.260145,-0.550081,-0.337086,0.277254
-182398,0.994081,0.0395551,8,143,0,0.324086,5.53716,-0.901594,-0.374073,-0.387484,-0.380694,-0.0111173,0.0755769,-0.268271,-0.505538,-0.550533,-0.338189,0.169979,-0.241165,0.244859,-0.277763,-0.126606,0.28085
-182398,0.922332,0.0395551,8,159,0,-0.196312,5.556,-0.23795,0.262648,0.114786,0.159054,0.323802,0.646714,0.262,-0.21582,0.0428896,0.230152,0.41648,0.234266,0.435365,0.39722,0.257228,0.410599
-182399,0.828371,0.0395551,5,31,0,-0.236449,5.56691,-0.269654,0.124444,0.239173,0.0799612,0.496993,0.644759,0.155761,-0.110491,0.0868123,0.200534,0.385185,0.353004,0.374298,0.29857,0.33794,0.440955
-182407,0.973132,0.0395551,5,31,0,-0.250114,5.58092,-0.231819,0.345815,0.262547,0.202747,0.738912,0.405691,0.189416,-0.561282,-0.260673,0.270732,0.522672,0.1987,0.629476,0.456338,0.279401,0.393512
-182400,0.996604,0.0395551,8,191,0,0.26859,5.51229,-0.815707,-0.331131,-0.284753,-0.355304,-0.232465,-0.157097,-0.288488,-0.243755,-0.718361,-0.113884,0.345044,-0.283967,0.20614,-0.206767,0.106606,0.263044
-182399,0.998114,0.0395551,6,47,0,0.281981,5.50443,-0.825148,-0.199679,-0.301681,-0.378114,0.0545783,-0.0896451,-0.297211,-0.36169,-0.429934,-0.117227,0.128827,-0.170876,0.0907826,-0.00605207,-0.134774,0.175788
-182395,0.916085,0.0395551,4,15,0,0.253213,5.50688,-0.957044,-0.201184,-0.293927,-0.444485,0.0885135,-0.0123055,-0.242014,-0.469931,-0.38205,-0.161765,0.244671,-0.300729,0.20346,-0.0376585,-0.0487614,0.18579
-182400,0.776837,0.0395551,7,127,0,0.119771,5.6113,-0.61094,-0.272076,-0.132603,-0.126674,0.0414008,0.219619,-0.137783,-0.323716,-0.354339,-0.0469137,0.283405,0.0225616,0.217863,-0.0361808,0.0925521,0.364108
-182401,0.918223,0.0395551,5,31,0,0.0674678,5.5933,-0.577752,-0.0722099,-0.144848,-0.304191,-0.00870151,0.1376,-0.0718384,-0.441595,-0.492528,-0.116632,0.498323,-0.136392,0.265735,0.0521106,0.075876,0.310235
-182401,0.982282,0.0395551,5,31,0,0.0990564,5.61779,-0.692601,-0.247319,-0.138531,-0.263615,-0.118129,0.260138,-0.127348,-0.509169,-0.162798,-0.0446487,-0.0119534,-0.0878203,0.208024,-0.00363021,0.0140568,0.290172
-182397,0.995425,0.0395551,4,15,0,0.151925,5.61772,-0.829586,-0.234643,-0.213886,-0.302927,-0.0680851,0.413284,-0.210538,-0.377298,-0.35626,-0.0862882,0.280168,-0.205678,0.263872,-0.0353168,0.0639195,0.276275
-182398,0.98557,0.0395551,4,15,0,0.173966,5.64503,-0.887292,-0.190839,-0.181145,-0.265919,-0.00666629,0.422702,-0.182378,-0.417798,-0.495571,-0.104223,0.0951922,-0.124919,0.2214,-0.00329852,-0.00169846,0.307662
-182394,0.859463,0.0395551,6,63,0,0.426705,5.5385,-1.06247,-0.462272,-0.430161,-0.544997,-0.0860265,-0.250592,-0.426057,-0.69474,-0.725324,-0.239432,0.00365115,-0.367825,0.0225283,-0.222753,-0.0296519,0.240947
-182396,0.901533,0.0395551,6,63,0,0.365821,5.50091,-0.872322,-0.351636,-0.372371,-0.496286,-0.114173,0.131145,-0.343327,-0.602959,-0.84034,-0.246234,0.0953058,-0.2346,0.0809562,-0.203584,-0.249155,0.272362
-182397,0.990767,0.0395551,7,111,0,0.175596,5.53076,-0.907496,-0.359704,-0.237123,-0.307952,0.307404,0.18545,-0.21817,-0.199411,-0.622749,-0.0630768,0.227775,-0.107197,0.166304,-0.0162311,0.152243,0.195491
-182398,0.955888,0.0395551,4,15,0,0.228208,5.52733,-0.936848,-0.356671,-0.201576,-0.371069,0.278308,0.213396,-0.197501,-0.224485,-0.577698,-0.0179271,0.282379,-0.165973,0.125545,-0.0344918,0.196547,0.198811
-182395,0.73835,0.0395551,8,255,0,-0.204504,5.51897,-0.43506,0.155962,0.14156,0.025326,0.253637,0.684634,0.168293,-0.261474,0.0344229,0.129393,0.366722,0.263031,0.384963,0.241749,0.35684,0.474377
-182394,0.936284,0.0395551,9,287,0,0.580153,5.54755,-1.18227,-0.605738,-0.634181,-0.680713,-0.183382,-0.237319,-0.618328,-0.709082,-0.965917,-0.358805,-0.0887854,-0.628711,-0.0468856,-0.360391,-0.277018,0.170133
-182394,0.981441,0.0395551,7,127,0,0.444537,5.48101,-1.06,-0.512249,-0.475846,-0.559754,-0.134714,-0.0690834,-0.475008,-0.533893,-0.621754,-0.319843,-0.0127417,-0.313868,-0.0607833,-0.231129,-0.152764,0.219418
-182396,0.783284,0.0395551,5,31,0,0.424291,5.52889,-1.05802,-0.604089,-0.438929,-0.565557,-0.195143,-0.147153,-0.412134,-1.06779,-0.611087,-0.354501,0.121526,-0.378366,-0.00905043,-0.276888,-0.159872,0.229262
-182397,0.757416,0.0395551,8,255,0,0.0784759,5.46891,-0.753478,-0.0229082,-0.122603,-0.208574,0.0208102,0.234366,-0.108604,0.088017,-0.331353,-0.134044,0.20302,0.00594395,0.135812,-0.0038541,0.0263769,0.419574
-182396,0.945302,0.0395551,7,127,0,-0.398884,5.54187,-0.0610229,0.216391,0.333117,0.289097,0.867127,0.685244,0.385022,-0.112239,0.087238,0.586832,0.92394,0.478707,0.886528,0.588504,0.603651,0.189406
-182392,0.989962,0.0395551,5,31,0,-0.390069,5.53388,-0.113348,0.32074,0.364769,0.236236,0.851591,0.795831,0.370049,0.132347,0.187939,0.530645,0.798488,0.3295,0.849966,0.529631,0.697057,0.222953
-182390,0.861112,0.0395551,6,63,0,-0.46279,5.5296,-0.242881,0.428421,0.409626,0.321949,0.700735,0.762448,0.46747,0.0690278,0.25066,0.526614,0.842425,0.492514,0.863861,0.60446,0.625277,0.345396
-182394,0.956846,0.0395551,6,63,0,-0.512275,5.51915,-0.0429782,0.506522,0.467588,0.40437,0.565028,0.985995,0.46578,0.386647,0.369715,0.479785,0.908168,0.583987,0.882237,0.679778,0.632046,0.385726
-182397,0.988725,0.0395551,6,63,0,-0.529872,5.57433,-0.0748417,0.367089,0.48381,0.448481,0.866716,0.731289,0.472476,0.0077789,0.32757,0.57715,0.861656,0.596018,0.793008,0.559316,0.577079,0.442889
-182397,0.778048,0.0395551,7,127,0,-0.29534,5.48377,-0.377007,0.197088,0.17607,0.140315,0.680655,0.528053,0.278874,0.108537,0.279841,0.464242,0.693782,0.280559,0.605777,0.520673,0.502461,0.284454
-182397,0.996829,0.0395551,5,31,0,-0.299248,5.46699,-0.295186,0.249558,0.232392,0.107277,0.872481,0.552619,0.316883,0.245163,-0.0266355,0.342388,0.67631,0.266393,0.77194,0.342778,0.495788,0.281195
-182396,0.732667,0.0395551,4,15,0,-0.300782,5.46515,-0.29934,0.201717,0.234911,0.215341,0.755709,0.568731,0.238657,0.212643,-0.0452813,0.369619,0.618624,0.423004,0.704986,0.391345,0.498292,0.278909
-182397,0.661287,0.0395551,7,127,0,-0.161155,5.43146,-0.475654,0.076789,0.0943389,0.128913,0.205841,0.570717,0.132505,-0.0897781,0.0129649,0.288825,0.649895,0.194053,0.646873,0.28634,0.408295,0.23954
-182403,0.87645,0.0395551,4,15,0,-0.10407,5.42728,-0.424458,0.0780141,0.0800097,-0.133113,0.16008,0.783032,0.11265,0.0796763,-0.117726,0.371127,0.52385,0.108596,0.452371,0.249747,0.338052,0.213771
-182403,0.909882,0.0395551,6,63,0,-0.122463,5.47683,-0.550405,0.208348,0.0709232,0.0988239,0.100202,0.150758,0.072786,-0.0693489,-0.0507717,0.375659,0.361297,0.113556,0.470326,0.379318,0.243739,0.338561
-182396,1,0.0395551,4,15,0,-0.153394,5.47745,-0.646971,0.169702,0.12667,-0.0636972,0.13343,0.231502,0.164779,-0.0229134,-0.181265,0.210276,0.499849,0.188736,0.444514,0.211704,0.321465,0.31317
-182396,0.668154,0.0395551,8,183,0,-0.653631,5.5862,0.202684,0.577575,0.622443,0.507527,0.685121,1.13496,0.669176,0.589064,0.506396,0.774179,1.10741,0.568786,0.993974,0.774663,0.796236,0.310168
-182397,0.984453,0.0395551,6,47,0,-0.607148,5.54175,-0.191761,0.700681,0.540587,0.517308,1.06866,0.797465,0.575069,0.520575,0.320908,0.76841,0.980563,0.609671,1.09103,0.722989,0.793214,0.328466
-182400,0.89394,0.0395551,6,63,0,-0.614806,5.54065,-0.20849,0.694167,0.520869,0.507607,1.05906,0.798781,0.555481,0.52032,0.319485,0.779636,0.99859,0.614939,1.11023,0.709275,0.787256,0.327262
-182402,0.996464,0.0395551,6,63,0,-0.592473,5.48781,0.259961,0.661438,0.559145,0.432422,0.599027,1.11824,0.609547,0.158011,0.456677,0.58637,0.697333,0.514142,0.860281,0.586102,0.702411,0.437269
-182397,0.756022,0.0395551,8,239,0,0.446632,5.57614,-0.964672,-0.541597,-0.469446,-0.636893,0.0626842,0.109928,-0.421498,-0.482227,-0.58571,-0.365952,-0.107616,-0.35985,-0.0918684,-0.173602,-0.233272,0.269848
-182396,0.985458,0.0395551,8,191,0,-0.387226,5.55075,-0.212606,0.404849,0.341623,0.326184,0.272518,0.585878,0.368338,0.0224247,-0.0533723,0.466705,0.809353,0.366453,0.733516,0.676132,0.554369,0.344193
-182394,0.580063,0.0395551,6,63,0,-0.250351,5.56201,-0.203933,0.285939,0.194997,0.214374,0.711347,0.727651,0.249545,0.110421,0.169431,0.346864,0.636261,0.271136,0.70172,0.298034,0.447504,0.25868
-182396,0.999001,0.0395551,8,255,0,0.0966947,5.4864,-0.583313,-0.0770968,-0.141308,-0.235821,-0.327499,0.187126,-0.0945295,-0.125174,-0.194014,-0.0302861,0.27598,-0.0635686,0.362073,-0.0803731,0.101724,0.227308
-182396,0.957774,0.0395551,6,63,0,0.0565812,5.57506,-0.827065,-0.0782649,-0.0545425,-0.168501,0.331009,0.389119,-0.0595986,-0.327083,-0.398534,-0.0583058,0.410291,-0.0813357,0.325944,-0.0494233,0.0666016,0.277201
-182394,0.989334,0.0395551,7,127,0,0.191689,5.50086,-0.682455,-0.235071,-0.209019,-0.380693,-0.300064,0.129587,-0.215459,-0.346163,-0.165477,-0.133758,0.258226,-0.205681,0.195298,-0.0879746,-0.0666245,0.327323
-182395,0.979852,0.0395551,8,223,0,-0.502249,5.51467,-0.0723871,0.464394,0.451666,0.317871,0.499623,0.735788,0.473363,0.291264,0.597806,0.63875,0.929121,0.555223,0.869126,0.709724,0.602822,0.344776
-182398,0.854477,0.0395551,6,63,0,-0.573594,5.60494,-0.0928381,0.462889,0.513082,0.490023,0.610097,0.883263,0.544073,0.183075,0.110511,0.656241,0.871583,0.531599,0.755449,0.629752,0.520499,0.441306
-182392,0.936399,0.0395551,8,255,0,-0.230464,5.51737,-0.177126,0.213421,0.188852,0.153146,0.348075,0.521683,0.229813,-0.169483,-0.050243,0.195761,0.567628,0.268865,0.508423,0.421091,0.377058,0.396305
-182395,0.982773,0.0395551,6,63,0,-0.233611,5.59293,-0.511306,0.201065,0.156865,0.189625,0.0867806,0.686865,0.200495,0.0837477,0.148518,0.276592,0.471354,0.275601,0.542647,0.421264,0.387684,0.3589
-182395,0.899207,0.0395551,6,63,0,-0.214858,5.51681,-0.21165,0.118685,0.178017,0.0673707,0.339075,0.733421,0.197643,-0.15982,-0.170222,0.254885,0.406152,0.208262,0.595671,0.280185,0.391747,0.405932
-182397,0.703815,0.0395551,7,127,0,-0.158391,5.49673,-0.708392,0.221948,0.143152,0.0776909,0.488625,0.702959,0.156402,0.0474101,-0.191543,0.275291,0.667616,0.199635,0.613591,0.42649,0.310073,0.186303
-182397,0.964076,0.0395551,5,31,0,-0.210635,5.49615,-0.222065,0.312729,0.181306,0.131787,0.477737,0.350578,0.194835,0.0203122,0.209756,0.303581,0.69115,0.211116,0.679362,0.280927,0.419263,0.200187
-182394,0.88056,0.0395551,8,255,0,0.0429326,5.52372,-0.523895,-0.0823389,-0.0733792,-0.165716,0.432655,0.12596,-0.0406678,-0.24228,-0.0860318,-0.101445,0.192441,0.0160371,0.168906,0.180391,0.0706937,0.386575
-182397,0.667942,0.0395551,5,31,0,-0.0270215,5.51763,-0.68748,-0.00319682,-0.0411505,-0.0486589,0.38957,0.00234752,-0.00698399,-0.294339,-0.327381,-0.080289,0.360164,0.0571641,0.215531,0.0853405,0.0522487,0.417457
-182395,0.960487,0.0395551,7,95,0,-0.052052,5.57637,-0.606064,-0.0315256,-0.0379537,-0.0598141,0.0815979,0.654221,0.0456824,-0.397166,-0.234992,0.0673252,0.447322,0.0887891,0.428567,0.139859,0.133329,0.30404
-182402,0.988304,0.0395551,4,15,0,0.00874034,5.57602,-0.592151,-0.227203,-0.0300299,-0.118118,0.00102568,0.568807,0.00746157,-0.29774,-0.358881,-0.0449316,0.399843,0.0767871,0.577125,0.0865958,0.299461,0.286629
-182394,0.97396,0.0395551,5,31,0,-0.0321177,5.58556,-0.563489,-0.0289694,-0.0409567,-0.0742349,-0.0799134,0.380502,0.0065785,-0.18821,-0.351165,0.197306,0.463823,0.000492297,0.489167,0.203308,0.169324,0.258575
-182394,0.99312,0.0395551,5,31,0,-0.017033,5.58327,-0.500436,-0.0633443,-0.0249658,-0.164387,-0.0308313,0.388288,-0.00933049,-0.156852,-0.138717,0.158416,0.258921,0.00296362,0.373119,0.231144,0.266087,0.286363
-182395,0.665181,0.0395551,7,95,0,-0.118897,5.51576,-0.589535,0.0896241,0.0859522,0.0175302,0.715945,0.462983,0.143565,-0.254463,-0.149431,0.222848,0.357574,0.0984844,0.397125,0.349533,0.297819,0.364425
-182396,0.981223,0.0395551,6,63,0,-0.112114,5.50253,-0.418156,0.0960453,0.0999372,0.0272036,-0.0577083,0.611967,0.0871562,-0.178126,-0.199597,0.0364783,0.532128,0.108371,0.439097,0.341759,0.206484,0.40119
-182394,0.976437,0.0395551,6,63,0,-0.170669,5.52004,-0.522083,0.119212,0.0847084,0.0909345,0.190717,0.647859,0.161085,-0.346689,0.0719738,0.257495,0.348025,0.151015,0.493197,0.253256,0.353984,0.395254
-182405,0.83312,0.0395551,7,79,0,-0.145651,5.56768,-0.302549,0.198759,0.0735005,-0.0148786,0.514489,0.356121,0.14911,0.226439,0.167912,0.333309,0.400882,0.138107,0.386627,0.299027,0.401203,0.185299
-182403,0.975728,0.0395551,5,31,0,-0.139018,5.55953,-0.49479,-0.0768215,0.128166,0.0422318,0.43756,0.308683,0.0772855,0.104918,0.424577,0.259179,0.653622,0.200375,0.707031,0.242071,0.448479,0.22842
-182398,0.961086,0.0395551,6,63,0,-0.199742,5.54249,-0.726471,0.222075,0.134072,0.0560859,0.451368,0.441903,0.226984,0.175073,0.295413,0.381339,0.643794,0.235915,0.575404,0.25677,0.498665,0.208098
-182397,0.835312,0.0395551,5,31,0,-0.187295,5.53447,-0.710411,0.194086,0.11271,0.114966,0.748098,0.436889,0.205502,-0.0179935,0.2149,0.428256,0.590416,0.172068,0.725573,0.359151,0.499619,0.196766
-182393,0.99728,0.0395551,8,255,0,0.133203,5.52722,-0.880362,-0.226794,-0.173783,-0.351317,0.115812,0.284408,-0.152837,-0.572047,-0.450716,-0.156613,0.00115453,-0.0733308,0.128862,0.00506355,-0.0803479,0.410539
-182393,0.95309,0.0395551,8,159,0,-0.137029,5.53999,-0.372967,0.158435,0.0756168,0.0904146,0.566126,0.49075,0.133016,-0.0600403,-0.10863,0.3237,0.437356,0.105927,0.590169,0.29759,0.314859,0.279639
-182394,0.933726,0.0395551,6,63,0,-0.109488,5.54264,-0.437312,0.139508,0.0611863,0.0497897,0.844551,0.560607,0.0864887,-0.0813215,-0.132167,0.199026,0.696764,0.109798,0.593622,0.284394,0.429717,0.203623
-182403,0.917081,0.0395551,7,127,0,0.149681,5.54124,-0.683652,-0.112178,-0.188719,-0.297532,-0.533629,0.341563,-0.214215,-0.821309,-0.359568,0.0773664,0.286593,-0.0668574,0.454007,-0.0192696,0.0901564,0.201109
-182400,0.932233,0.0395551,6,63,0,0.195058,5.57781,-0.868833,-0.187869,-0.240965,-0.233961,0.359527,0.079284,-0.171251,0.319951,-0.403868,-0.0727682,0.170384,-0.175149,0.283891,-0.0977754,-0.0793302,0.294407
-182398,0.936029,0.0395551,6,47,0,0.0504724,5.55437,-0.596208,-0.153519,-0.129114,-0.158853,-0.182302,0.35441,-0.0502093,-0.706623,-0.329458,0.112457,0.33905,-0.0615234,0.483085,0.064152,0.0714212,0.230706
-182397,0.932344,0.0395551,6,63,0,0.0535301,5.58392,-0.846756,-0.0951203,-0.146155,-0.219475,-0.247463,0.136764,-0.0562413,-0.468209,-0.0996729,0.0182005,0.286678,-0.0277746,0.223285,0.151467,0.210218,0.293888
-182402,0.689781,0.0395551,6,63,0,0.214494,5.59786,-0.643707,-0.374147,-0.269836,-0.301427,0.2853,0.166387,-0.175858,-0.328573,-0.582992,-0.371262,0.0307774,-0.174586,0.13492,0.0695067,-0.0270398,0.379612
-182395,0.620993,0.0395551,4,15,0,0.178568,5.58781,-0.666655,-0.217642,-0.216348,-0.346315,0.115351,0.170392,-0.238444,-0.340166,-0.593221,-0.198555,-0.0166675,-0.13128,0.0291705,-0.0487178,-0.0831781,0.379691
-182394,0.998258,0.0395551,6,63,0,0.310867,5.55411,-1.05457,-0.286043,-0.368611,-0.383682,0.100412,0.0266743,-0.282764,-0.781849,-0.346231,-0.146491,0.177393,-0.282488,0.0947807,-0.0953396,-0.0327671,0.251792
-182394,0.99646,0.0395551,7,95,0,0.250577,5.56459,-0.706361,-0.327524,-0.302845,-0.382345,-0.0152486,-0.13876,-0.283789,-0.434127,-0.51111,-0.273053,-0.0136952,-0.29183,0.0597821,-0.0447991,-0.168212,0.375056
-182392,0.990446,0.0395551,8,191,0,-0.0307865,5.50099,-0.650368,0.0100986,-0.0114114,-0.0588754,0.459025,0.542531,0.012267,0.0266965,-0.200613,0.279002,0.414222,0.0170915,0.466964,0.149648,0.27886,0.237466
-182393,0.803091,0.0395551,6,63,0,-0.0899299,5.50968,-0.634913,-0.0321969,0.0319315,0.0342271,0.346435,0.331844,0.0770281,0.28194,-0.159243,0.0846271,0.500845,0.117888,0.493421,0.268844,0.293755,0.282731
-182392,0.828145,0.0395551,6,63,0,-0.124706,5.53256,-0.589903,0.108748,0.102124,0.0845831,0.226065,0.496817,0.129433,-0.171688,0.0673048,0.225386,0.400803,0.148038,0.337877,0.235816,0.241886,0.367751
-182395,0.918671,0.0395551,6,63,0,-0.0331061,5.50693,-0.656632,-0.0423827,-0.0511183,-0.15396,0.383299,0.544752,0.00483443,0.186201,-0.363168,0.010409,0.353764,0.0417199,0.376141,0.168726,0.108009,0.329783
-182394,0.991514,0.0395551,7,95,0,-0.275114,5.53319,-0.257827,0.256896,0.226267,0.156782,0.118061,0.541848,0.245587,-0.454892,0.248168,0.22134,0.533597,0.258467,0.57775,0.434023,0.307771,0.435703
-182395,0.979482,0.0395551,7,127,0,-0.25656,5.50971,-0.363254,0.228772,0.253463,0.134099,0.319819,0.49042,0.265638,0.0441838,0.0170699,0.394195,0.870056,0.277762,0.753599,0.422028,0.509107,0.127041
-182400,0.941004,0.0395551,5,31,0,-0.233224,5.51921,-0.698274,0.126619,0.1989,0.103051,0.329902,0.912393,0.225776,-0.0315698,0.0753353,0.524699,0.782596,0.168452,0.793284,0.382187,0.653005,0.129395
-182397,0.920964,0.0395551,6,63,0,0.0207485,5.49436,-0.482907,0.0261504,-0.0468539,-0.0664926,0.746869,0.367752,-0.0311539,0.169763,-0.178229,0.188538,0.436628,0.0292607,0.521396,0.192737,0.30146,0.128548
-182403,0.857646,0.0395551,7,127,0,-0.225912,5.47699,-0.48992,0.274063,0.258704,0.19352,0.793146,0.560838,0.211297,-0.0589675,-0.0138079,0.537955,0.801556,0.197629,0.837544,0.489731,0.622359,0.0432943
-182395,1,0.0395551,6,63,0,-0.320438,5.51571,-0.451139,0.21369,0.262571,0.256246,0.75173,0.82138,0.305748,0.473607,0.0605649,0.454618,0.809377,0.304675,0.882054,0.41702,0.547779,0.179101
-182396,0.915667,0.0395551,7,127,0,-0.0688894,5.55087,-0.724608,0.140774,0.048312,-0.0336236,0.352365,0.392576,0.0704484,-0.214581,-0.0357037,0.320479,0.737861,0.111212,0.461856,0.229681,0.394112,0.205708
-182399,0.985497,0.0395551,8,255,0,0.703003,5.54129,-1.56696,-0.88282,-0.762836,-0.916424,-0.728378,-0.514538,-0.737035,-0.93156,-0.980795,-0.804777,-0.324758,-0.640938,-0.406491,-0.551412,-0.737276,0.4084
-182397,0.997639,0.0395551,4,15,0,0.745992,5.53916,-1.55144,-0.869332,-0.760039,-0.889921,-0.740212,-0.487679,-0.754053,-0.941554,-0.976504,-0.790949,-0.310265,-0.624245,-0.44329,-0.590784,-0.679775,0.403636
-182399,0.91897,0.0395551,4,15,0,0.699399,5.54457,-1.52341,-0.852023,-0.788492,-0.907551,-0.739462,-0.505623,-0.719891,-0.979758,-0.9679,-0.709745,-0.247286,-0.608676,-0.529124,-0.616054,-0.587484,0.413903
-182398,0.999911,0.0395551,6,63,0,0.661879,5.6058,-1.20007,-0.761596,-0.742654,-0.733114,-0.53972,-0.22862,-0.670919,-1.13033,-0.92266,-0.639582,-0.240149,-0.720812,-0.503586,-0.557394,-0.602914,0.418324
-182398,0.845345,0.0395551,5,31,0,0.678147,5.59927,-0.98478,-0.746988,-0.749012,-0.824714,-0.508275,-0.233749,-0.749995,-0.883152,-0.840796,-0.702178,-0.351554,-0.707874,-0.442258,-0.588625,-0.583879,0.413689
-182397,0.716572,0.0395551,7,95,0,0.59115,5.49523,-1.40892,-0.521454,-0.636484,-0.684266,-0.337063,-0.0535886,-0.64453,-0.727394,-0.797125,-0.435955,-0.0737179,-0.645732,-0.0629213,-0.471281,-0.35825,0.200183
-182398,0.935831,0.0395551,7,127,0,0.356892,5.50824,-0.799238,-0.357841,-0.451867,-0.419963,-0.409359,-0.194834,-0.376741,-0.734926,-0.668639,-0.478126,-0.198783,-0.240007,-0.147167,-0.373908,-0.43933,0.470762
-182394,0.976965,0.0395551,7,95,0,0.582584,5.53669,-1.25166,-0.736653,-0.616721,-0.758107,-0.300999,-0.369501,-0.627216,-0.718785,-0.823228,-0.466596,-0.213884,-0.563918,-0.23095,-0.36134,-0.269781,0.252359
-182396,0.992719,0.0395551,6,63,0,0.454775,5.51326,-0.968031,-0.62972,-0.484876,-0.564282,-0.362219,-0.00207465,-0.485597,-0.817937,-0.698028,-0.549063,-0.296155,-0.467485,-0.169877,-0.186931,-0.35083,0.412375
-182398,0.961149,0.0395551,4,15,0,0.458088,5.51395,-0.981493,-0.668112,-0.475534,-0.550738,-0.355622,-0.000859764,-0.479726,-0.836323,-0.706166,-0.514935,-0.295817,-0.485007,-0.17545,-0.187106,-0.332783,0.413214
-182397,0.837463,0.0395551,7,127,0,0.629762,5.56855,-1.18651,-0.599426,-0.700316,-0.728435,-0.638985,-0.180177,-0.667028,-1.0148,-0.884804,-0.643328,-0.550462,-0.546584,-0.541816,-0.534264,-0.568064,0.5071
-182400,0.971677,0.0395551,5,31,0,0.609887,5.57534,-1.235,-0.621428,-0.662604,-0.780402,-0.612519,-0.259921,-0.591669,-0.853702,-0.781623,-0.76761,-0.457022,-0.626166,-0.479074,-0.668304,-0.794146,0.540248
-182400,0.986655,0.0395551,4,15,0,0.603148,5.57618,-1.25299,-0.629575,-0.659234,-0.756825,-0.617492,-0.256194,-0.594918,-0.835814,-0.758745,-0.746008,-0.462855,-0.606024,-0.504895,-0.696642,-0.7851,0.542193
-182399,0.858546,0.0395551,6,63,0,0.531116,5.5735,-1.13118,-0.5411,-0.617966,-0.550908,-0.500356,-0.233639,-0.485897,-1.0351,-0.868195,-0.476845,-0.239822,-0.506702,-0.218151,-0.554065,-0.548356,0.395278
-182399,0.995788,0.0395551,5,31,0,0.553939,5.58287,-1.19134,-0.640377,-0.545044,-0.620348,-0.628562,-0.121219,-0.602268,-0.904307,-0.907631,-0.612747,-0.331995,-0.525705,-0.438969,-0.410557,-0.374392,0.41414
-182398,0.765244,0.0395551,7,127,0,0.863086,5.466,-1.62647,-0.860642,-0.945336,-0.929516,-0.748728,-0.376581,-0.864243,-0.920906,-1.15722,-0.848281,-0.532916,-0.772272,-0.603159,-0.726348,-0.868129,0.356593
-182402,0.9929,0.0395551,5,31,0,0.855935,5.45983,-1.3609,-0.888769,-0.891478,-0.979356,0.0245625,-0.483029,-0.915281,-0.829522,-1.13066,-0.802435,-0.595325,-0.844869,-0.494108,-0.693531,-0.61089,0.346066
-182400,0.771085,0.0395551,5,31,0,0.834651,5.4759,-1.65112,-0.909377,-0.805244,-0.919635,-0.402431,-0.712315,-0.834024,-1.10991,-0.908436,-0.867341,-0.45129,-0.750366,-0.503717,-0.688801,-0.754174,0.328845
-182401,0.939423,0.0395551,5,31,0,0.824375,5.48309,-1.50241,-0.857356,-0.911244,-1.07376,-0.510129,-0.344819,-0.810811,-1.1448,-0.719784,-0.769525,-0.592645,-0.835573,-0.538896,-0.797082,-0.657763,0.331756
-182401,0.988888,0.0395551,5,31,0,0.764996,5.49111,-1.51829,-0.790502,-0.859718,-0.899785,-0.791407,-0.398309,-0.757323,-1.32427,-1.28688,-0.527504,-0.346509,-0.661494,-0.436482,-0.610093,-0.671078,0.286288
-182401,0.914288,0.0395551,6,63,0,0.820023,5.53013,-1.26374,-0.911122,-0.823722,-1.0206,-0.316476,-0.326772,-0.795084,-1.48092,-0.774356,-0.838675,-0.47805,-0.719051,-0.435701,-0.713731,-0.625981,0.279871
