lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,n_divergent__,alpha.1,alpha.2,alpha.3,beta_teleph.1,beta_teleph.2,beta_teleph.3,beta_pollster.1.1,beta_pollster.2.1,beta_pollster.3.1,beta_pollster.4.1,beta_pollster.5.1,beta_pollster.6.1,beta_pollster.7.1,beta_pollster.8.1,beta_pollster.9.1,beta_pollster.10.1,beta_pollster.11.1,beta_pollster.12.1,beta_pollster.13.1,beta_pollster.14.1,beta_pollster.15.1,beta_pollster.1.2,beta_pollster.2.2,beta_pollster.3.2,beta_pollster.4.2,beta_pollster.5.2,beta_pollster.6.2,beta_pollster.7.2,beta_pollster.8.2,beta_pollster.9.2,beta_pollster.10.2,beta_pollster.11.2,beta_pollster.12.2,beta_pollster.13.2,beta_pollster.14.2,beta_pollster.15.2,beta_pollster.1.3,beta_pollster.2.3,beta_pollster.3.3,beta_pollster.4.3,beta_pollster.5.3,beta_pollster.6.3,beta_pollster.7.3,beta_pollster.8.3,beta_pollster.9.3,beta_pollster.10.3,beta_pollster.11.3,beta_pollster.12.3,beta_pollster.13.3,beta_pollster.14.3,beta_pollster.15.3
# Adaptation terminated
# Step size = 0.0847993
# Diagonal elements of inverse mass matrix:
# 0.0164925, 0.0155722, 0.0184936, 0.0191897, 0.0186961, 0.0216238, 0.0193899, 0.022511, 0.0299315, 0.0151438, 0.0158012, 0.0176628, 0.0123726, 0.0133121, 0.014207, 0.0165363, 0.0149791, 0.0175468, 0.0268649, 0.0258168, 0.0248226, 0.0257524, 0.0209824, 0.0307575, 0.0141648, 0.0143169, 0.0152685, 0.0247033, 0.0245835, 0.0335831, 0.022352, 0.0223039, 0.0238628, 0.014571, 0.0171436, 0.0175847, 0.0151283, 0.0169377, 0.0179379, 0.0152245, 0.0165118, 0.0184811, 0.0176294, 0.0171105, 0.0192298, 0.0188337, 0.0203351, 0.0210394, 0.0180352, 0.0203927, 0.0173731
393.204,0.980068,0.0847993,6,63,0,40.3658,45.0095,12.9761,0.969107,0.897557,0.713775,1.27413,0.955842,1.45821,0.838022,1.29824,1.22547,1.08706,0.693064,1.31895,1.27445,1.09662,1.09716,1.10747,1.16127,1.12867,1.26875,0.901393,1.39715,0.785238,1.23597,0.882641,0.971587,0.936927,1.16406,1.02441,0.85743,0.964967,0.862413,1.01121,0.864799,1.34791,1.13028,1.5673,1.48949,0.917547,1.26942,1.28142,0.90144,1.08599,1.43115,0.799224,1.24147,0.934236,1.05036,0.591032
401.579,0.998116,0.0847993,6,63,0,45.5467,50.271,14.0711,1.02318,0.851951,0.718883,0.856797,1.03198,1.35922,0.763232,1.32786,1.08945,0.764725,0.83352,0.902476,1.05236,1.14726,1.06497,1.14799,1.18278,1.30525,1.02675,0.868232,1.27877,0.631977,1.38115,0.935733,0.680314,0.801104,0.895623,1.00735,0.928833,0.880438,1.02471,0.951016,1.26663,1.52205,1.24835,1.42413,1.23145,0.841974,1.27899,0.92855,0.903184,1.20351,1.92431,0.773984,1.07243,0.98998,1.01572,0.597956
406.191,0.973679,0.0847993,6,63,0,53.6212,52.9831,15.9556,0.854318,0.804343,0.702001,0.733498,0.9316,1.26163,0.76189,1.39495,1.21461,0.843819,0.825239,0.917467,1.12429,1.17633,1.11291,1.10031,1.08075,1.35419,0.886422,0.882374,1.29211,0.859231,1.25355,0.920473,0.792034,1.04072,1.00039,1.02157,0.945983,1.16782,0.972946,1.00587,1.21392,1.23794,1.0322,1.35838,1.45731,0.651655,0.780887,1.04623,1.00047,1.21579,1.57265,0.799599,1.3484,1.11033,1.22533,0.601104
413.123,0.997808,0.0847993,6,63,0,50.322,48.3665,16.2252,0.996526,0.902066,0.746346,0.978853,0.973823,0.800159,0.770716,1.23418,1.32508,1.08346,0.892218,0.935974,0.753488,1.20944,0.932874,1.09527,0.878502,1.37537,1.24491,1.06366,0.833926,0.793414,1.10467,1.04884,1.10947,1.06619,1.06597,0.793663,1.02374,0.911048,1.04303,0.822884,1.34901,1.427,1.10561,0.76273,1.28755,0.605873,0.924239,1.20291,1.10313,0.905727,1.08226,0.751499,0.894172,0.906355,0.899585,0.639968
411.329,0.894692,0.0847993,6,63,0,65.9223,62.5735,19.1265,0.741006,0.7009,0.564533,0.997955,0.904272,0.937711,0.732957,1.07942,0.648586,0.932181,1.15955,1.01064,0.781324,1.25912,0.88674,0.98887,0.837025,1.42671,1.23318,1.12607,1.01796,0.789097,1.16515,0.856937,1.03369,1.13934,1.00737,0.831502,1.1212,0.900069,0.934909,0.807546,1.4132,1.26738,1.17072,1.03104,1.48583,0.748922,1.05176,1.24338,0.888313,1.14241,1.36096,0.932825,1.02632,0.990175,0.882838,0.644935
409.454,0.989514,0.0847993,6,63,0,56.1814,54.9646,17.5143,1.00398,0.873252,0.675214,0.860151,0.894187,0.959763,0.772914,1.07194,1.05908,0.943027,0.732682,0.851467,0.908414,1.13222,0.957014,0.966312,1.27737,1.34389,0.93683,0.819928,1.01261,0.842214,1.19311,1.30723,0.953514,0.974783,1.10356,0.846488,0.901415,1.05263,1.05486,1.04618,1.41437,1.06331,0.986732,1.04828,1.41918,0.645179,1.35972,1.10271,1.08564,0.848689,1.42882,0.870509,1.05605,1.06653,1.20641,0.679189
399.176,0.966473,0.0847993,6,63,0,46.9719,39.6953,15.2674,1.21918,1.03587,0.850026,0.836508,0.972329,0.914075,0.73202,1.09617,1.01325,1.01797,1.21236,1.17063,1.02615,0.938434,0.848157,1.00915,0.763994,1.07681,1.18006,1.08874,1.05637,0.964404,1.11514,0.910726,1.23434,1.25957,1.17077,1.1302,0.914971,1.15993,1.31912,0.928248,1.32888,1.13032,1.0588,0.947531,1.11477,0.643282,0.888915,1.22669,0.966917,0.997326,1.53694,0.580296,1.10899,1.04054,0.841787,0.519347
405.069,0.916336,0.0847993,6,63,0,57.7169,62.4061,19.9862,0.963047,0.881435,0.597024,0.867423,0.998556,1.16091,0.861921,1.11314,1.2295,0.989531,0.873592,0.873637,0.745107,1.2053,1.02523,1.05583,1.00686,1.55718,1.04388,0.85505,1.18067,0.823923,1.11934,1.12324,0.924811,0.897269,0.847943,0.664311,0.929214,0.851377,0.796779,0.912395,1.37161,1.11601,1.13408,1.04401,1.28463,0.65594,1.41004,1.133,1.10642,0.889349,1.14114,0.687785,1.07401,0.948913,1.03687,0.706121
402.279,0.909147,0.0847993,6,63,0,40.0353,41.2454,13.1752,1.11968,0.997251,0.800491,0.949502,0.892567,1.13737,0.690257,1.66348,1.24526,0.970185,0.815354,0.93037,1.03904,1.17458,0.907574,0.949712,0.817598,1.18956,1.07132,0.884259,1.11586,0.748281,1.21609,1.13359,0.893798,0.94229,0.977108,1.04498,1.01445,0.967315,0.818446,0.88958,1.20294,1.20435,0.939198,1.0776,1.18809,0.878525,1.06761,1.0442,0.889281,0.813294,1.85463,1.04265,1.02277,0.895335,0.95157,0.60405
408.253,0.98816,0.0847993,6,63,0,61.0708,53.4049,17.2093,1.04202,0.992677,0.784887,0.96008,0.90229,0.947291,0.915565,0.884915,0.765524,1.01471,1.00897,1.04503,0.80855,1.23161,1.12769,1.19863,0.913063,1.25254,1.21107,0.977636,1.14335,0.931716,0.863677,0.820241,1.16918,1.08663,1.14386,0.806311,1.18127,1.20718,1.15216,0.992141,1.2285,1.20236,1.18265,1.09188,1.62016,0.578781,1.07396,1.33369,1.06878,1.16706,1.26434,0.809217,1.25476,0.930128,0.943859,0.699867
392.786,0.949286,0.0847993,6,63,0,51.2392,49.925,15.7804,0.725307,0.661217,0.447009,1.10655,0.891259,1.00005,0.789254,1.16428,1.06941,0.70422,1.14185,0.873717,0.94651,1.26797,1.10447,1.0907,1.03651,1.31525,1.25868,0.956679,1.09566,0.764983,1.18219,0.918566,0.705545,1.25241,0.954883,0.897859,1.27865,1.13386,1.12954,1.05689,1.13536,1.58881,0.98332,1.00254,1.28819,0.938913,0.948354,0.892022,1.17067,0.847948,1.61957,1.07433,1.21972,1.5226,1.1603,0.523965
390.426,0.970025,0.0847993,6,63,0,59.8246,62.0909,21.4743,1.07338,0.94109,0.753952,0.654273,1.13743,0.979334,0.830461,1.11549,1.30595,1.09618,0.689952,1.32811,0.878865,1.01796,1.08641,0.91953,0.87244,1.67005,0.760402,0.993755,0.906425,0.775281,1.14755,0.927151,1.06529,1.03921,1.20203,0.985813,0.916035,0.983676,0.847485,0.792687,1.45989,1.07168,0.973048,0.84684,1.3377,0.407623,0.894529,1.26484,0.834683,1.09865,1.38934,0.652127,1.03241,0.967006,0.902029,0.490854
399.782,0.997792,0.0847993,5,31,0,55.6972,59.6378,19.4333,0.97447,0.873562,0.874876,0.741434,0.927678,0.941889,0.776962,1.10327,1.22167,1.09362,0.726962,1.22188,1.03631,1.13533,1.08906,1.17946,1.09518,1.42567,0.772765,0.987697,0.945758,0.817241,0.89135,0.854779,1.05291,0.803643,1.0921,0.864525,0.942542,1.01756,0.838574,0.930331,1.45899,0.936346,1.01822,0.893035,1.33053,0.479573,0.90184,1.18857,0.696403,1.09811,1.2251,0.633335,1.05659,0.908725,0.910697,0.537354
400.31,0.895138,0.0847993,6,63,0,50.5503,57.2207,18.1938,0.931769,0.783132,0.567999,1.03342,0.848977,1.1127,1.13029,0.915809,0.900336,0.818068,1.11489,1.24388,1.12748,0.973055,1.10469,1.24326,0.959458,1.43118,1.06651,0.60373,0.941168,1.05782,0.976374,0.92634,0.754442,1.0312,1.21151,0.975559,0.838415,0.941206,1.02868,0.89031,1.18639,1.21841,0.736799,1.00864,1.81136,0.735438,1.12778,0.880224,1.25187,1.06375,1.7041,0.733536,1.02854,1.15715,0.981099,0.675718
394.912,0.995134,0.0847993,5,31,0,54.6386,59.9299,18.5582,0.8184,0.765848,0.592485,0.99335,0.859148,1.02223,1.21373,0.940574,0.983901,0.782305,0.988535,1.34184,1.19785,1.02773,1.08296,1.20579,1.01962,1.37711,1.0524,0.595227,0.959606,1.07003,0.841346,0.858714,0.719395,1.14508,1.23032,1.05035,0.760974,0.95844,0.966393,0.91306,1.17446,1.27935,0.695439,0.925286,1.8023,0.76044,1.29058,0.83523,1.23366,1.05338,1.7462,0.692823,1.11248,1.10753,0.977319,0.68544
401.661,0.872974,0.0847993,6,63,0,57.3244,63.5061,18.2122,1.00801,0.872485,0.692078,0.85622,0.710221,1.14016,0.856751,1.29383,0.938582,0.814384,1.06339,0.982232,0.841993,1.02675,0.751133,1.18822,0.962643,1.28299,0.886662,0.861025,0.996061,0.882938,1.19665,0.742584,0.727264,0.901097,0.96463,0.745428,0.918754,0.667977,0.974343,0.718813,1.18103,1.04569,1.00163,1.02976,1.50231,0.660009,0.760298,0.950021,0.95089,1.04536,1.28901,0.759552,0.813196,1.04802,0.923283,0.588915
401.833,0.965542,0.0847993,6,63,0,60.1372,54.3392,18.6333,1.02639,0.83373,0.685247,0.823095,0.85269,0.784012,0.836449,1.00596,0.853754,0.880438,0.874661,1.12707,0.802726,1.03013,1.29266,1.11754,1.0687,1.1615,1.14778,1.17216,0.905029,0.829769,1.02628,1.08539,1.02194,1.26778,1.03284,0.874449,1.14423,1.47244,1.22844,0.956798,1.39318,1.36762,1.08504,0.830568,1.34353,0.647248,1.36213,1.04521,1.16453,0.89548,1.3496,0.801481,1.49758,1.00276,0.935608,0.721927
402.776,0.986992,0.0847993,6,63,0,54.4325,55.9848,19.5522,0.901585,0.780186,0.58557,0.764864,1.02437,0.945413,0.844534,1.23791,1.26938,0.854415,0.816901,0.793018,0.879206,0.992972,0.964128,1.04102,0.754374,1.40116,0.818118,1.11221,0.957215,0.740277,1.28755,0.960253,0.849607,0.733385,1.00911,0.727071,0.932194,0.973113,0.856978,0.845511,1.40357,0.834946,1.13524,0.853866,1.22848,0.723211,0.8895,0.847996,0.892828,0.923062,1.26418,0.722196,0.97713,1.03867,0.884681,0.557312
405.022,0.982314,0.0847993,6,63,0,47.9702,46.2597,14.2952,1.14892,1.02854,0.900687,1.05421,0.831015,1.14943,0.838392,0.984278,0.900786,1.13657,1.15574,0.87258,1.02141,1.246,0.980791,1.0056,1.10745,1.33582,1.24761,0.876763,1.20415,0.807796,1.14133,0.893413,1.18894,1.08693,1.28896,0.913468,1.32099,1.06797,1.01106,1.08141,1.30686,1.42381,1.10217,1.20441,1.59866,0.577252,0.77546,1.42911,1.16259,1.07801,1.50123,0.838729,1.26193,0.813302,1.1478,0.637775
399.091,0.896488,0.0847993,6,63,0,47.4835,47.0231,14.2219,1.15848,0.957413,0.897871,1.1638,0.786278,1.13923,0.759429,1.09713,0.887806,1.07767,1.14946,0.838628,1.01469,1.27822,0.981352,1.04924,1.0588,1.2612,1.20134,0.894235,1.16518,0.782557,1.25347,0.796273,1.15606,1.06614,1.33967,0.899128,1.37975,1.11908,1.01772,1.10573,1.33729,1.50164,1.11638,1.11866,1.57058,0.653645,0.787039,1.34394,1.19336,1.02027,1.62552,0.868665,1.2495,0.844526,1.11457,0.628547
400.505,0.986505,0.0847993,6,63,0,60.0629,51.327,19.4185,0.862027,0.841787,0.571389,0.711934,0.92654,0.867042,0.651347,1.24472,1.0936,0.987241,0.728214,1.02084,0.775191,1.00303,0.880989,1.02209,0.805372,1.49979,0.953084,1.11567,0.988221,0.681759,1.23381,1.23143,1.20309,0.945633,0.856558,0.82421,0.944873,0.965201,1.01902,0.847294,1.56724,0.968036,0.827576,0.840413,1.13518,0.668936,1.45313,1.12191,0.825176,0.837797,1.35513,0.789216,0.959173,0.868769,1.02242,0.564345
398.412,0.955883,0.0847993,6,63,0,58.8217,56.3346,15.9982,1.07996,1.00798,0.784659,0.94299,1.06725,1.00293,0.794042,1.08922,0.957464,0.724504,0.910168,1.16671,0.850055,1.23271,1.09122,1.2515,0.830089,1.12603,1.11475,1.18973,1.05515,0.944092,0.980734,0.794972,0.709673,1.29738,1.17301,0.751524,1.12491,1.23851,1.16178,0.819982,1.10909,1.29074,1.241,1.13519,1.82914,0.669813,0.671862,0.978629,1.16483,1.11116,1.62272,0.764973,1.47,1.14471,0.980736,0.53154
401.121,0.939723,0.0847993,6,63,0,53.3084,52.387,17.8385,0.785259,0.740542,0.646317,0.8875,0.855752,0.957621,0.687319,1.22362,1.06382,1.22934,0.736486,0.900318,1.00042,1.20543,0.906173,0.99766,1.08065,1.68471,0.946257,0.810803,1.02799,0.724685,1.22764,1.02975,1.18128,1.08726,0.915067,0.885875,0.938041,0.839243,0.875278,0.978097,1.51535,0.931474,0.917504,0.92795,1.09171,0.855773,0.866084,1.39853,0.774439,0.687143,1.26621,0.619075,0.871024,0.87114,1.07723,0.705062
397.5,0.955385,0.0847993,5,31,0,60.4506,60.412,20.9486,0.830256,0.693714,0.610127,0.940908,0.887711,1.02776,0.67569,0.930016,1.11332,0.988115,1.13449,0.9016,0.784756,0.978839,1.28394,1.10162,1.15397,1.2816,1.07108,1.02739,0.977613,0.667688,0.885368,0.991391,1.03597,0.956917,0.870205,0.941179,1.02869,1.09293,0.97467,1.08233,1.3191,1.40917,0.869553,0.864985,1.00193,0.585776,1.18592,1.06393,0.850428,0.848939,1.42843,0.781924,0.940182,0.842414,0.945784,0.547992
400.431,0.995346,0.0847993,6,63,0,50.3101,53.5524,15.9797,1.05971,1.04921,0.824242,0.849232,1.00122,0.897264,0.770207,1.31016,0.996071,0.913605,0.90304,1.33476,0.791403,1.18813,0.96319,1.08713,0.993165,1.60962,1.01081,1.14875,0.797258,0.77657,1.21886,0.784098,0.888748,1.01929,1.43434,0.679389,0.942547,0.896548,0.85463,0.803855,1.3802,0.943913,1.21669,0.983058,1.37857,0.629755,0.77434,1.12785,1.11346,1.09093,1.34857,0.564589,0.909286,0.953452,1.0572,0.613437
396.128,0.998803,0.0847993,6,63,0,53.4364,52.9175,16.5482,0.828648,0.718067,0.523688,0.89792,0.801771,1.10634,0.720702,0.900589,1.46616,0.915776,0.878986,0.799597,0.886495,1.29811,1.24656,1.16199,0.864912,1.26308,1.07613,0.806259,1.10347,0.788884,1.12322,0.954875,0.979558,1.10876,0.74226,0.896383,1.18082,1.22327,0.9449,0.925695,1.1678,1.28624,0.926862,1.17176,1.44647,0.724097,1.09884,1.05914,1.21296,0.82479,1.93301,0.700719,1.39559,1.0636,1.05315,0.587615
406.521,0.983398,0.0847993,6,63,0,57.5063,61.8103,17.5425,0.917855,0.748082,0.66451,0.860628,0.950115,1.03107,0.743587,1.30037,1.2102,0.791991,1.11576,1.03305,0.962249,1.20782,1.19492,1.09134,1.00903,1.36343,0.820524,0.935983,0.997535,0.676339,1.05347,1.16192,0.824353,0.917052,0.859545,0.904767,1.00916,1.11213,1.09572,0.846473,1.4185,1.18501,1.08236,1.11064,1.19839,0.709185,1.16717,1.11588,0.995005,0.87843,1.20232,0.936943,1.28162,1.04369,1.01099,0.721034
407.437,0.999991,0.0847993,6,63,0,59.9694,61.0609,17.6349,1.10768,0.899682,0.7984,0.826263,1.00925,0.924335,0.751123,1.26312,0.935165,0.880806,0.880169,1.12051,0.81229,0.947506,0.881158,0.93795,0.837212,1.06526,1.22335,1.10013,0.895868,0.760041,0.966834,0.756593,0.865994,0.974424,1.26347,0.896219,0.896025,0.847859,0.94551,0.765859,1.09918,1.20438,1.05355,1.01643,1.28933,0.684465,1.22475,1.07253,1.10054,1.20623,1.39777,0.727614,0.964196,1.11781,0.758492,0.578208
395.28,0.887359,0.0847993,5,31,0,59.028,56.7432,17.4215,1.14905,1.00573,0.744237,0.954635,1.00889,0.885813,0.787184,1.0912,0.887266,0.792667,0.882414,1.06031,0.809092,0.970194,0.805584,0.945765,0.831635,1.07186,1.04183,0.896745,0.988423,0.720716,0.991229,0.734887,0.858502,0.948386,1.30048,0.869553,0.899605,0.687689,0.946377,0.692773,1.19395,1.30996,1.02737,0.956263,1.37044,0.696414,1.30071,1.07846,1.10221,1.3133,1.3827,0.773245,1.05325,1.10542,0.753483,0.499907
396.815,0.906169,0.0847993,6,63,0,56.114,50.9981,18.7326,1.18694,1.19786,0.880993,1.01431,0.815043,0.756887,0.821712,0.973638,1.19278,0.826443,0.789202,1.2737,0.99083,1.09808,0.946799,1.16218,1.01538,1.14654,1.24458,0.980498,0.861381,0.741707,1.03923,1.19176,0.975725,0.885594,1.15346,0.948558,0.931164,0.925719,1.14381,0.86209,1.06285,1.07904,1.00127,0.714403,1.29195,0.570448,0.936674,0.984676,0.778717,0.907536,1.46008,0.67154,0.789203,0.999939,1.10784,0.560632
394.427,0.991775,0.0847993,6,63,0,60.2252,62.3588,18.1937,0.817344,0.703183,0.5878,0.803412,1.0012,1.38224,0.762518,1.25759,0.871231,1.04488,1.13957,0.970999,0.887561,1.28193,0.995441,0.991488,0.867661,1.49114,0.966566,0.948743,1.30001,0.787519,1.24448,0.799799,0.963615,1.24454,0.838736,0.804433,1.09321,1.17298,0.984544,0.872909,1.4789,0.843203,1.24585,1.37484,1.51201,0.778823,0.973212,1.32062,1.1018,0.882573,1.17895,0.912542,1.46332,0.961205,1.05933,0.884335
404.084,0.997405,0.0847993,6,63,0,49.9263,51.4459,16.5587,0.83788,0.743436,0.528409,0.728757,0.810016,1.03881,0.682564,1.49866,1.17987,0.967024,0.822847,1.11311,0.966366,1.14814,1.06245,1.08601,1.06135,1.59065,0.737331,0.741667,1.04932,0.633836,1.18617,1.01072,0.983406,0.775381,1.24867,0.881601,0.910538,0.985265,0.995751,0.949291,1.57092,1.25729,0.981731,1.00542,1.21758,0.767045,1.16337,1.16386,0.956544,1.2867,1.52817,0.813647,1.15047,1.14695,1.01595,0.628791
401.485,0.966969,0.0847993,6,63,0,68.0068,59.676,19.1959,1.07597,0.946868,0.774141,1.04695,0.921433,0.838546,0.928684,0.938776,0.918462,0.761176,1.10201,0.781579,0.768726,1.02862,0.853628,1.01314,0.817974,1.11036,1.1369,1.05108,1.01532,0.931601,0.972844,0.845559,0.905529,1.3214,0.985374,0.920855,1.1578,0.98615,0.99394,0.888484,1.31243,1.27537,1.29305,0.974616,1.41502,0.621851,1.00967,1.07562,1.2422,0.751617,1.48251,0.767628,1.10001,0.986204,0.904732,0.439313
393.324,0.962181,0.0847993,6,63,0,49.4341,49.5107,17.7182,0.850032,0.824075,0.542113,0.72374,0.858342,1.05509,0.652876,1.56156,1.17977,1.14503,0.927016,1.06949,0.768798,1.14949,1.09089,1.35204,1.1761,1.62571,0.829236,0.871087,1.14023,0.699848,1.04067,1.10008,1.13004,0.721266,1.29187,0.679793,0.806513,0.899016,1.10744,0.930264,1.53198,1.0905,1.02973,0.977327,1.14561,0.906747,0.934052,1.17027,0.941746,1.29869,1.29072,0.802389,0.995997,1.23238,1.01617,0.604971
394.793,0.987944,0.0847993,6,63,0,57.8145,61.9317,18.4671,1.07908,0.82301,0.745228,0.983356,1.17071,0.82628,1.06067,1.02934,0.981119,0.736048,1.04586,0.889258,0.77874,1.1451,1.12607,0.993381,0.84768,1.38726,1.13517,1.00867,0.811196,0.890468,1.05599,0.782998,0.732454,1.40218,0.748203,0.858814,1.17109,1.10182,0.859515,0.868127,1.50962,1.27388,1.25994,0.850935,1.73023,0.478787,1.38409,0.895696,1.15726,0.693932,1.57185,0.689105,1.07752,0.969832,0.99236,0.597012
393.424,0.880116,0.0847993,6,63,0,44.0429,47.8197,15.4766,0.901252,0.712959,0.556513,0.896614,0.826417,1.29787,0.703612,1.2639,0.994617,1.21703,0.76262,1.2956,0.877221,1.13405,0.877194,1.14039,1.00259,1.25106,0.974162,0.856696,1.23553,0.636046,1.26926,0.861179,1.16465,1.00146,1.26029,0.879015,1.11667,0.996641,1.08133,0.93324,1.32131,0.738842,0.803987,1.16106,0.950293,0.788268,1.16029,1.3177,0.664998,1.43603,1.4628,0.698109,1.00614,1.1761,1.0191,0.586707
401.144,0.850877,0.0847993,6,63,0,47.4829,47.9689,15.9378,1.29045,1.2849,0.884914,0.922534,1.1207,1.08181,0.904668,1.17736,1.36555,0.919388,1.12366,0.926521,0.981865,0.986452,1.26831,1.0275,1.07742,1.42225,1.15315,1.14181,1.12623,0.860852,1.05536,1.06053,0.972489,1.27316,1.00259,0.901673,0.935738,1.16319,0.824256,0.93817,1.18915,1.42757,1.26815,1.04762,1.34765,0.531598,1.01141,1.02825,1.14635,0.741288,1.48269,0.651993,1.34336,0.992689,0.850859,0.536286
396.775,0.949854,0.0847993,6,63,0,51.2278,49.487,16.8792,1.24719,1.21148,0.850101,0.954763,1.08479,1.15823,0.984586,1.01202,0.83315,0.858146,0.989323,0.795031,0.892051,1.06393,0.969552,1.12672,0.753243,1.59862,1.10475,0.889963,1.17176,0.918017,1.00833,0.790357,0.855393,0.972362,0.845681,0.922654,0.879428,0.841065,0.951623,0.783476,1.42131,1.11612,0.973846,1.20839,1.59236,0.515197,1.06902,1.0044,0.978423,0.866262,1.39689,0.782299,0.803289,0.855893,0.984365,0.741131
397.469,0.998563,0.0847993,6,63,0,38.4445,37.7174,13.371,0.957637,1.02099,0.829376,0.820894,1.01238,1.18643,0.938047,1.13274,1.1824,1.04049,0.927881,1.19986,1.11821,1.41654,1.18069,1.19907,1.19593,1.54479,0.946316,0.965604,1.15002,0.883214,0.935097,1.00687,1.11908,0.906268,1.14985,1.02142,1.15173,1.03269,0.903272,0.987705,1.23592,1.24481,1.13838,0.997369,1.2884,0.692756,0.947523,1.02893,0.859755,0.909403,1.38965,0.714344,1.25193,1.06433,0.860282,0.508165
403.022,0.996895,0.0847993,6,63,0,36.6581,37.1622,13.7139,1.08788,1.03614,0.834557,0.770393,1.07102,1.13946,0.85033,1.04612,1.11759,1.09407,1.03349,1.21907,1.11808,1.47223,1.22117,1.22781,1.17443,1.49554,1.05953,1.02766,1.16144,0.869616,0.902612,1.01838,1.08783,1.00228,1.23787,1.0183,1.02158,1.0688,1.03634,1.01823,1.30907,1.29061,0.957956,1.08454,1.25319,0.647543,1.07462,1.0837,0.961322,0.843033,1.41427,0.688787,1.04497,1.0605,0.791711,0.467343
404.349,0.806408,0.0847993,6,63,0,43.5174,43.1462,16.0758,1.04468,1.01208,0.697693,0.812556,0.815811,1.03362,0.739857,1.22222,0.951942,1.03487,1.24842,1.32425,1.10476,1.38664,1.12699,1.14152,1.09381,1.16127,1.05316,0.810456,1.10966,0.690836,0.943341,0.985942,1.05436,1.10714,1.29218,1.06154,1.11646,1.13144,1.02463,0.962397,1.18324,0.946894,0.889537,0.953731,1.02551,0.794555,1.1869,1.06449,1.04218,1.11517,1.64513,0.971344,0.963559,0.874948,1.11588,0.683179
411.014,0.997377,0.0847993,6,63,0,57.9198,55.4454,18.2561,1.01614,0.914006,0.811179,0.852128,0.996502,1.02892,0.863386,1.06901,1.21501,0.806557,0.801009,1.12633,0.905386,1.09457,1.09379,1.02481,0.994788,1.72197,0.915039,1.00221,1.09047,0.784426,1.25061,0.960631,0.890106,1.02562,1.24229,0.927377,0.932939,1.09307,0.947558,0.91454,1.82355,1.00115,1.00601,1.02513,1.41336,0.630133,1.05837,1.00044,0.898732,1.03162,1.39312,0.635915,1.13312,1.01141,0.850104,0.580633
407.682,0.977312,0.0847993,6,63,0,52.1338,54.4248,17.5607,1.11092,0.943987,0.754124,0.756483,1.0714,1.10503,0.750394,1.2656,1.17599,0.940977,0.908829,1.17651,0.94064,1.00598,1.08706,1.13409,1.13461,1.57828,0.807487,0.963974,1.05331,0.855486,0.999286,1.13646,0.855535,1.0146,1.24805,0.948398,0.954982,1.0816,1.09141,0.977259,1.54909,1.24004,1.19434,1.05105,1.46763,0.717268,1.30159,1.03116,1.02726,1.41436,1.3937,0.875069,1.01721,0.907597,0.955399,0.693755
406.208,0.765873,0.0847993,6,63,0,58.065,54.3596,18.5049,1.04128,0.968948,0.755789,0.855711,0.867672,0.986581,0.799969,1.28753,0.695096,1.06922,1.06066,0.790521,0.876747,1.19338,1.04806,1.04836,0.884762,1.18255,1.06171,0.916219,1.11984,0.874517,0.96043,0.804806,1.06656,1.10742,0.978614,0.906202,1.03983,0.949011,1.04126,0.927849,1.22962,1.3483,1.03028,1.02876,1.22614,0.671796,0.765956,1.19777,1.17044,0.983951,1.30159,0.967591,1.06422,0.987207,0.753247,0.539575
403.94,0.900084,0.0847993,6,63,0,54.3311,49.868,17.4829,0.975431,0.904487,0.665583,0.812617,1.08448,1.01606,0.719645,0.801176,1.03168,0.803524,1.12762,0.768747,0.887357,1.1713,1.10275,0.973869,0.871263,1.37322,1.01324,1.26202,1.07651,0.847935,1.10145,0.813412,0.889833,1.40199,0.791561,0.853449,1.03642,1.09226,0.967541,0.904458,1.36139,0.814807,1.24111,0.991471,1.22448,0.647491,1.19509,1.01728,1.15461,0.691258,1.47814,0.642511,1.21569,0.95518,1.16658,0.612715
404.499,0.994416,0.0847993,6,63,0,61.8323,58.2305,16.7823,1.0391,0.961316,0.870105,0.698539,0.905503,0.90227,0.668585,1.27532,0.964519,0.859302,1.17834,0.877832,0.793626,1.09929,0.933115,1.00363,0.823296,1.48411,0.915306,0.860613,0.989694,0.817448,1.09105,1.04895,0.899673,1.10363,1.00234,0.900604,1.0357,0.933016,0.944267,0.775138,1.51343,1.34191,1.24884,1.06748,1.69286,0.520365,1.08607,1.25691,1.09077,1.02441,1.23234,0.846362,1.1051,0.868039,0.660786,0.673116
408.173,0.986386,0.0847993,5,31,0,58.2725,58.5889,16.8932,1.10942,0.91397,0.800539,0.717177,0.963294,0.912927,0.715508,1.31321,1.00946,0.934038,1.14452,0.97147,0.78444,1.07431,0.912336,0.944387,0.784876,1.3455,0.98574,0.864563,0.914453,0.826061,1.09754,1.12705,0.956717,1.01561,1.03465,0.877843,1.00093,0.973362,0.934488,0.776808,1.4834,1.21687,1.24634,1.04467,1.52864,0.509529,0.966621,1.16038,1.08698,1.03457,1.19788,0.836814,1.12036,1.03709,0.773002,0.651564
